Universidad ,Programa,Carrera,Ciclo,Nombre del curso,codigo,creditos,Prerequisitos
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,DERECHO EMPRESARIAL,171007I,3,171206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,ADMINISTRACI�N EMPRESARIAL,171210,3,171202
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,LOCALIZACI�N Y DISTRIBUCI�N DE PLANTA,171211,3,171207
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,LOGISTICA Y CADENA DE SUMINISTROS,171209,4,171207
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,SIMULACI�N,171308I,4,171307I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,GESTION INTEGRAL DEL TALLER METAL-MECANICA,171114,3,171110
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,HIDRAULICA Y NEUMATICA INDUSTRIAL,171115,3,171112
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,SISTEMAS INTEGRADOS DE MANUFACTURA,171117,3,171110
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,INGENIER�A ECON�MICA,171212,3,171206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,GESTI�N DEL TALENTO HUMANO,171213,3,171210
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,"PLANEAMIENTO, PROGRAMACION Y CONTROL DE OPERACIONES",171214,3,"171211, 171209"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,FORMULACI�N Y EVALUACI�N DE PROYECTOS,171215,4,"171212, 171209"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,9,GERENCIA DE OPERACIONES,171216I,3,171214
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,10,ADMINISTRACI�N ESTRAT�GICA,171217,3,171208
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,10,ELABORACI�N DE TESIS,171225,4,"171215, INO202"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,10,CURSO DE TRABAJO DE INVESTIGACI�N,171226,3,171225
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,ECONOMIA GENERAL,INE103,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,REDACCI�N Y T�CNICAS DE COMUNICACI�N EFECTIVA I,INO101,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,M�TODOS DE ESTUDIO UNIVERSITARIO,INO102,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,DESARROLLO PERSONAL Y LIDERAZGO,INO103,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,C�LCULO I,INO104,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,BIOLOGIA PARA CIENCIAS E INGENIER�A,INO105,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,ALGEBRA Y GEOMETR�A ANAL�TICA,INO106,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,1,MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,INO107,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,DIBUJO T�CNICO,INE003,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,REDACCI�N Y T�CNICAS DE COMUNICACION EFECTIVA II,INO201,3,INO101
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,INVESTIGACI�N FORMATIVA,INO202,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,REALIDAD NACIONAL Y MUNDIAL,INO203,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,C�LCULO II,INO204,4,INO104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,F�SICA I,INO205,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,QU�MICA GENERAL,INO206,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,2,INTRODUCCI�N A LAS CIENCIAS E INGENIER�A,INO207,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,QU�MICA INORG�NICA CUALITATIVA,72002,4,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,F�SICO QU�MICA,72003,3,"INO205, INO206"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,QUIMICA ORGANICA,168002,4,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,DINAMICA GEOAMBIENTAL,168054,3,INO207
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,ECUACIONES DIFERENCIALES,168096,2,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,ESTAD�STICA GENERAL,168097,4,INO104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,3,METODOLOGIA DE LA INVESTIGACION CIENTIFICA,L03931,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,ECOLOGIA,163055,4,"168054, INO105"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,BIOQUIMICA,168004,4,"INO206, INO105"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,GEOMATICA AMBIENTAL,168015,3,168097
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,DIN�MICA ATMOSF�RICA,168055,3,168054
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,F�SICA AMBIENTAL,168056,3,72003
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,MICROBIOLOGIA AMBIENTAL,168057,3,INO105
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,4,ESTAD�STICA APLICADA A LA INGENIERIA AMBIENTAL,168058,3,168097
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,QU�MICA AMBIENTAL,168008,3,"168002, 072002"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,AMBIENTES ACU�TICOS,168059,4,"163055, 168058"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,SOSTENIBILIDAD DE LOS RECURSOS NATURALES,168060,4,168058
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,ECONOM�A AMBIENTAL Y ECOL�GICA,168061,3,INE103
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,GESTI�N DE RESIDUOS S�LIDOS DEL �MBITO MUNICIPAL,168062,4,168008
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,MEC�NICA DE FLUIDOS APLICADA A LA INGENIERIA AMBIENTAL,168063,3,168056
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,5,SISTEMAS DE INFORMACI�N AMBIENTAL,168064,3,168015
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,INSTRUMENTOS E INDICADORES DE SOSTENIBILIDAD,168009,3,168060
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,BALANCE DE MATERIA Y ENERG�A,168014,3,168056
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,CALIDAD AMBIENTAL DEL AGUA,168065,4,168059
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,CALIDAD AMBIENTAL DE SUELOS,168066,4,"168008, 168056"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,CALIDAD AMBIENTAL DEL AIRE,168067,4,168055
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,DERECHO Y LEGISLACI�N AMBIENTAL,168068,3,168061
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,6,GESTI�N DE RESIDUOS S�LIDOS DEL �MBITO NO MUNICIPAL,168069,3,168062
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,GESTION DE RIESGOS AMBIENTALES Y CAMBIO CLIMATICO,168019,4,168015
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,GESTION AMBIENTAL,168025,4,168068
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,TOXICOLOGIA AMBIENTAL,168026,4,168008
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,OPERACIONES Y PROCESOS UNITARIOS,168070,4,168014
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,ECOSISTEMAS RURALES,168071,4,163055
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,7,CIUDADES Y COMUNIDADES SOSTENIBLES,168072,3,168064
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,INGENIER�A DE AGUAS RESIDUALES,168017,4,"168065, 168063"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,EVALUACI�N DE IMPACTO AMBIENTAL,168022,4,168025
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,MODELAMIENTO AMBIENTAL,168024,4,168070
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,SOLUCIONES BASADAS EN LA NATURALEZA,168073,3,168071
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,ECONOM�A CIRCULAR,168074,3,168070
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,8,BIOTECNOLOG�A AMBIENTAL,168075,4,168057
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,9,TECNOLOG�AS AMBIENTALES,163097,4,"168070, 168075"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,9,RESTAURACI�N DE ECOSISTEMAS,168076,4,"163055, 168022"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,9,FORMULACI�N Y EVALUACI�N DE PROYECTOS AMBIENTALES,168077,4,"168025, 168061"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,9,ECOLOG�A POL�TICA Y CONFLICTOS SOCIOAMBIENTALES,168078,3,"168072, 168068"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,9,ELABORACI�N DE TESIS,168098,3,L03931
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,10,SISTEMAS INTEGRADOS DE GESTI�N,168029,4,168025
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,10,RESPONSABILIDAD SOCIAL Y RELACIONES COMUNITARIAS,168079,3,168078
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,10,AUDITOR�A Y FISCALIZACI�N AMBIENTAL,168080,4,168022
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA AMBIENTAL,10,TRABAJO DE INVESTIGACI�N,168091,4,168098
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,TALLER DE ELECTRICIDAD Y ELECTRONICA,191E221 8,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,REDACCI�N Y TECNICAS DE COMUNICACI�N EFECTIVA I,191T221 1,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,M�TODOS DE ESTUDIO UNIVERSITARIO,191T221 2,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,DESARROLLO PERSONAL Y LIDERAZGO,191T221 3,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,C�LCULO,191T221 4,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,ALGEBRA Y GEOMETRIA ANAL�TICA,191T221 5,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,1,MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,191T221 6,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,LENGUAJES DE PROGRAMACI�N I,191E222 6,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,ARQUITECTURA DE COMPUTADORAS,191E222 7,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,INTRODUCCION A LAS CIENCIAS E INGENIERIA,191S222 8,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,REDACCI�N Y TECNICAS DE COMUNICACI�N EFECTIVA II,191T222 1,3,191T221 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,INVESTIGACI�N FORMATIVA,191T222 2,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,REALIDAD NACIONAL Y MUNDIAL,191T222 3,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,C�LCULO II,191T222 4,4,191T221 4
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,2,F�SICA I,191T222 5,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,DISPOSITIVOS Y COMPONENTES ELECTRONICOS,191E223 4,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,CIRCUITOS EL�CTRICOS I,191E223 5,5,"191E221 8, 191T222 5"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,LENGUAJES DE PROGRAMACI�N II: C-PYTHON,191E223 6,3,191E222 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,ELECTRICIDAD Y MAGNETISMO,191S223 1,5,191T222 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,ECUACIONES DIFERENCIALES,191S223 2,4,191T222 4
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,3,ALGEBRA LINEAL,191S223 3,5,191T221 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,4,SISTEMAS OPERATIVOS: LINUX,191E224 1,4,191E222 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,4,CIRCUITOS EL�CTRICOS II,191E224 3,5,191E223 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,4,CIRCUITOS ELECTR�NICOS I,191E224 4,4,191E223 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,4,VARIABLE COMPLEJA,191S224 2,3,191S223 2
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,4,M�TODOS NUM�RICOS,191S224 5,3,"191S223 2, 191E222 6"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,5,MAQUINAS EL�CTRICAS,191E225 3,4,191E224 3
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,5,CIRCUITOS ELECTR�NICOS II,191E225 4,5,191E224 4
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,6,REDES DE COMPUTADORAS,191E226 1,5,191E225 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,6,SISTEMAS DIGITALES,191E226 2,5,191E225 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,6,SISTEMAS EMBEBIDOS,191E226 3,5,"191E224 1, 191E224 4"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,7,SISTEMAS DE CONTROL I,191E227 1,5,191S224 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,7,INTRODUCCI�N AL INTERNET DE LAS COSAS,191E227 2,5,"191E226 2, 191E226 3"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,7,ANTENAS,191E227 3,5,"191S223 1, 191E226 2"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,7,PROCESAMIENTO DIGITAL DEL SE�ALES,191E227 4,4,191S224 2
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,7,INTELIGENCIA ARTIFICIAL,191E227 5,5,191S224 5
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,�TICA PROFESIONAL,191C228 5,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,FORMULACI�N Y EVALUACI�N DE PROYECTOS,191C228 6,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,MICRO/NANO SISTEMAS ELECTR�NICOS,191E228 1,3,191E227 3
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,ELECTR�NICA DE COMUNICACI�N,191E228 2,3,191E227 3
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,SISTEMAS DE POTENCIA,191E228 3,3,191E225 3
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,8,CONTROL II,191E228 4,3,191E227 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,9,TALLER DE TESIS I,191E229 1,4,191C228 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,9,SERVICIOS POR INTERNET,191E229 2,4,191E226 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,9,REDES CONVERGENTES: VOIP,191L229 1,3,191E226 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,9,CABLEADO ESTRUCTURADO,191L229 2,3,191E226 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,9,SISTEMAS DE COMUNICACIONES OPTICAS,191L229 3,3,191E227 3
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,10,TALLER DE TESIS II,191E230 1,4,191E229 1
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA ELECTRONICA,10,GESTI�N EMPRESARIAL,191C230 1,3,191C228 6
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,1,Introducci�n a la Vida Universitaria,ISI101,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,1,Matem�tica 1,ISI102,5,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,1,Comprensi�n y Redacci�n de Textos 1,ISI103,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,1,Administraci�n y Organizaci�n de Empresas,ISI104,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,2,Introducci�n a las TIC,ISI201,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,2,Comprensi�n y Redacci�n de Textos 2,ISI202,2,ISI103
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,2,Matem�tica Discreta,ISI203,4,ISI102
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,2,Matem�tica 2,ISI204,4,ISI102
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,2,Estad�stica Descriptiva y Probabilidades,ISI205,2,ISI204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,Herramientas para la Comunicaci�n Efectiva,ISI301,4,ISI202
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,Taller de Programaci�n,ISI302,3,ISI201
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,Ciudadan�a y Reflexi�n Etica,ISI303,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,C�lculo 1,ISI304,2,ISI204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,Mec�nica Cl�sica,ISI305,5,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,3,Laboratorio de Mec�nica Cl�sica,ISI306,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Formaci�n para la Investigaci�n de las TICs,ISI401,2,ISI301
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Planeamiento Estrat�gico,ISI402,3,ISI104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Programaci�n Orientada a Objetos,ISI403,4,ISI302
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Base de Datos 1,ISI404,2,ISI203
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Sistemas de Informaci�n,ISI405,3,ISI104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,C�lculo 2,ISI406,3,ISI304
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Fundamentos de Electromagnetismo,ISI407,4,ISI305
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,4,Laboratorio de Fundamentos de Electromagnetismo,ISI408,3,ISI407
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,Algoritmos y Estructura de Datos,ISI501,3,ISI403
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,Sistemas Operativos,ISI502,4,ISI405
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,Taller de Programaci�n Web,ISI503,2,ISI403
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,Redes y Comunicaci�n de Datos 1,ISI504,2,ISI407
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,An�lisis y Dise�o de Algoritmos,ISI505,5,ISI406
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,5,Estad�stica Inferencial,ISI506,3,ISI205
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,6,Sistemas de Informaci�n Avanzado,ISI601,3,ISI502
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,6,Java Script Avanzado,ISI602,2,ISI503
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,6,Gesti�n de Proyectos,ISI603,2,ISI402
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,6,Marcos de Desarrollo Web,ISI604,5,ISI602
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,6,Curso Integrador 1: Sistemas Software,ISI605,4,ISI603
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,7,Lenguajes de Programaci�n,ISI701,3,ISI501
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,7,Desarrollo Web Integrado,ISI702,3,ISI604
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA DE SISTEMAS E INFORMATICA,7,Dise�o e Implementaci�n de Arquitectura Empresarial,ISI703,5,ISI601
